worker_id,skill,experience_years,latitude,longitude,availability,expected_wage,rating,has_transport,gender,age,reliability_score
W00875,plumbing,0,28.47313674615902,77.57951407031133,afternoon,526,3.0,True,M,43,0.77
W00876,soil_preparation,28,28.14550654127831,77.3752048190757,full_day,844,2.8,False,F,26,0.73
W00877,cleaning,24,28.99566653087047,77.2108585825413,full_day,569,2.8,True,M,26,0.66
W00878,carpentry,0,28.881284951445743,76.94550493511588,evening,1179,4.9,True,F,48,0.72
W00879,electrical,2,28.874799897135436,76.95674729920636,afternoon,1347,3.0,False,M,34,1.0
W00880,farming_thinning,21,28.934509416284854,76.90741245914916,morning,1328,4.0,True,M,32,0.65
W00881,plumbing,1,28.387761639130108,76.9011773920141,afternoon,1173,2.5,True,M,21,0.75
W00882,carpentry,9,28.814058861527666,77.6891243411856,afternoon,988,3.6,True,F,59,0.62
W00883,farming_pruning,8,28.47747614607033,77.65199874716271,full_day,805,3.3,True,M,20,0.6
W00884,masonry,23,28.43553960644586,76.99431696999116,evening,506,3.6,False,F,41,0.73
W00885,farming_pruning,3,28.782847540325385,77.3919615127427,afternoon,978,3.4,False,F,33,0.86
W00886,farming_thinning,18,28.497949356633658,77.59619379981135,afternoon,546,2.6,True,M,46,0.97
W00887,farming_pruning,30,28.660479022847195,77.05189796875027,full_day,713,3.8,True,M,26,0.68
W00888,carpentry,22,28.366425507596038,77.58607534253117,evening,1049,3.6,True,F,22,0.79
W00889,carpentry,29,29.06634422930382,77.49988517294732,afternoon,861,4.2,True,F,20,0.98
W00890,farming_seeds,25,29.086373999066677,76.89919091681179,full_day,1313,4.2,True,M,46,0.9
W00891,plumbing,17,28.89327217347508,77.10984895944013,evening,723,3.0,True,M,55,0.88
W00892,cleaning,16,28.569340986929966,77.41675402129128,evening,921,4.6,False,F,53,0.65
W00893,farming_thinning,1,28.64746579123599,77.0008432953886,afternoon,868,4.8,False,M,59,0.99
W00894,farming_thinning,17,28.2300848381266,77.35764550044732,evening,964,2.7,False,M,44,0.96
W00895,farming_harvesting,10,29.099161284241553,77.33495530462207,morning,1028,3.0,False,M,34,0.99
W00896,carpentry,21,29.09266238724576,77.48718599297864,morning,1082,4.9,False,M,46,0.69
W00897,farming_harvesting,6,28.695563799507923,77.51673296101556,full_day,618,3.6,False,F,27,0.96
W00898,farming_pruning,15,28.295413543869483,76.89402802264391,afternoon,686,3.9,True,F,19,0.72
W00899,farming_weeding,26,28.50809733500009,77.31682207688576,morning,593,2.7,True,F,59,0.99
W00900,farming_pruning,23,28.64067854997882,77.43576462494168,morning,504,3.4,True,M,18,0.91
W00901,masonry,29,28.157640042538787,76.957342944459,morning,848,2.9,True,M,24,0.82
W00902,soil_preparation,27,28.82135575491313,76.91132164218449,full_day,1452,4.7,True,F,39,0.79
W00903,farming_thinning,1,28.65742643856437,76.97645664050792,morning,343,4.6,True,F,24,0.8
W00904,plumbing,4,28.11511042066937,76.93331274521351,afternoon,1174,3.5,False,F,32,0.97
W00905,masonry,12,28.80066628831196,77.42385119926024,morning,1307,2.9,True,M,24,0.98
W00906,farming_harvesting,11,28.19018994148744,77.04272479020321,evening,473,4.7,True,M,45,0.81
W00907,painting,5,28.793333311710093,76.85922003571032,evening,887,3.4,True,F,49,0.86
W00908,farming_harvesting,25,29.020884654898246,77.50768353960194,morning,604,4.4,True,F,27,0.76
W00909,welding,25,28.89944609400287,77.18743201320358,morning,531,3.9,False,M,23,0.73
W00910,farming_weeding,5,28.881435413690042,77.06160875760999,full_day,1168,3.7,False,F,26,0.92
W00911,masonry,29,28.359808121639382,77.12765963153049,full_day,1403,3.8,True,F,23,0.83
W00912,plumbing,16,28.691776439516193,77.40249895277093,afternoon,478,3.1,True,M,19,0.74
W00913,electrical,30,28.247492679507317,76.81915631302877,evening,1039,4.6,True,F,47,0.66
W00914,carpentry,29,29.02685390889851,76.95149740847005,afternoon,414,4.4,True,M,42,0.89
W00915,welding,30,28.538608741692336,76.76308334509584,morning,1491,2.7,True,M,27,0.75
W00916,farming_pruning,7,28.190965296564087,77.27818315463564,full_day,606,4.4,False,M,51,0.88
W00917,farming_harvesting,15,28.525422483248693,77.04633699056487,morning,887,2.8,True,M,56,0.9
W00918,carpentry,5,28.12476757627421,77.54168009441808,full_day,1434,4.3,False,F,32,0.77
W00919,farming_weeding,8,29.087022329204803,77.23050104476184,afternoon,733,3.5,True,M,43,0.67
W00920,welding,17,28.718983404792198,76.78620924032151,full_day,1277,3.3,False,F,28,0.62
W00921,soil_preparation,20,28.538121889635406,76.9789195601672,morning,459,3.4,False,M,33,0.71
W00922,carpentry,3,28.179219167166277,77.30611075582338,evening,684,3.9,True,M,35,0.63
W00923,painting,18,28.158774538211073,77.69549397336115,full_day,393,2.6,True,F,18,0.99
W00924,cleaning,9,29.07263902289671,77.20921608319047,evening,1100,4.3,True,M,39,0.76
W00925,welding,16,28.214902883182297,77.51649433320061,afternoon,348,4.0,False,F,55,0.95
W00926,farming_seeds,9,28.275123002907172,77.39137398164799,morning,491,4.9,True,M,59,0.66
W00927,welding,5,29.107316629460957,77.2106199165307,evening,1216,4.5,False,F,41,0.85
W00928,plumbing,1,29.004579930990655,77.48317500080819,full_day,789,3.0,True,M,54,0.85
W00929,electrical,3,28.918626444296105,76.85162252126871,evening,1420,4.7,True,F,24,0.78
W00930,farming_weeding,29,28.40950817898417,76.77716183984367,evening,1023,2.7,True,F,34,0.99
W00931,farming_harvesting,24,28.99055786923502,77.35929208305598,afternoon,553,4.9,False,M,41,0.94
W00932,plumbing,13,28.970900959066178,77.62614011639792,afternoon,1202,3.4,False,F,23,0.87
W00933,carpentry,14,28.37672743273235,77.58453645663894,morning,416,4.4,True,M,27,0.94
W00934,farming_harvesting,12,28.272105804006262,77.10828042034677,morning,756,3.5,False,M,40,0.79
W00935,masonry,17,29.014026515465154,77.17385299698353,morning,669,4.3,False,F,30,0.76
W00936,farming_pruning,10,28.45632354330747,77.31336942045611,afternoon,1275,2.8,False,M,52,0.66
W00937,electrical,4,28.75411638194822,77.02918661922371,morning,1078,2.7,False,F,48,0.69
W00938,farming_thinning,27,28.136842736392058,77.46761639293784,full_day,852,3.1,True,M,27,0.63
W00939,plumbing,2,28.412236802972675,77.42120670231746,full_day,1374,3.0,False,M,21,0.64
W00940,plumbing,10,29.077265769037428,77.0059049823622,afternoon,1015,4.9,False,F,52,0.88
W00941,farming_weeding,30,28.810590085804343,77.06369237649886,full_day,320,3.9,True,M,60,0.83
W00942,farming_weeding,10,28.77796293948269,77.53250382163353,evening,329,2.9,False,M,49,0.95
W00943,farming_pruning,25,29.08387612471838,77.1153866381556,morning,1222,4.9,True,F,58,0.99
W00944,farming_pruning,1,28.3325227719911,77.68803198888642,full_day,1418,4.4,False,M,40,0.68
W00945,farming_thinning,21,28.690736429201845,76.7233710178901,evening,333,3.3,False,M,49,0.86
W00946,electrical,13,28.524286810837157,77.06121122077246,full_day,1371,4.9,False,M,29,0.78
W00947,soil_preparation,5,28.66665357212791,76.8716571382788,full_day,1081,3.2,False,F,57,0.98
W00948,farming_pruning,2,28.919839762571712,76.81281203956632,morning,1142,2.8,True,F,50,0.83
W00949,farming_seeds,21,28.403804459206054,77.12964085760616,afternoon,1231,3.9,True,M,48,0.98
W00950,soil_preparation,30,28.907651216784338,77.17294712785583,full_day,315,4.8,True,F,35,0.95
W00951,farming_harvesting,9,28.952384174778114,77.50413820938273,full_day,794,2.5,False,M,18,0.61
W00952,cleaning,11,28.954669624834562,77.22796324619677,evening,986,2.9,False,M,53,0.99
W00953,farming_thinning,19,28.758334358129783,77.53754989954517,full_day,563,4.8,False,M,43,0.96
W00954,carpentry,5,28.551301587001753,76.80857792393883,afternoon,1332,2.8,False,F,53,0.66
W00955,soil_preparation,6,28.20715442532648,76.73464023015963,morning,613,2.6,True,F,19,0.9
W00956,farming_weeding,14,28.74836315103398,77.48658974848779,afternoon,790,4.1,True,F,30,0.81
W00957,farming_thinning,23,28.893928952711057,77.49504819907328,evening,405,3.2,True,M,58,0.99
W00958,farming_pruning,3,28.573027723628275,77.30489444192264,morning,590,3.2,True,M,22,0.8
W00959,soil_preparation,29,28.952215883338248,77.09980020860338,full_day,344,3.5,False,M,31,0.87
W00960,plumbing,28,28.42748493591511,77.61730239989518,afternoon,668,3.2,True,M,25,0.99
W00961,soil_preparation,15,29.10881604875032,77.30899286790552,morning,624,3.8,False,M,30,0.84
W00962,carpentry,0,28.631894921741967,77.4699609749343,afternoon,1047,2.8,True,M,38,0.66
W00963,farming_pruning,23,28.805501722984374,76.83558024778657,evening,1286,3.0,True,F,53,0.86
W00964,electrical,23,28.9229117312655,77.14506198961033,full_day,695,3.1,True,F,43,0.64
W00965,cleaning,24,28.701478887578734,76.87465311546698,afternoon,1299,3.6,False,F,56,0.9
W00966,soil_preparation,19,28.22145911176872,77.09204584793235,afternoon,1461,3.4,True,F,28,0.96
W00967,carpentry,8,28.70076924286044,77.00247354623588,evening,1115,2.6,True,F,45,0.92
W00968,soil_preparation,7,28.18654033120263,77.36595461162672,evening,597,4.4,True,M,38,0.88
W00969,welding,10,28.327672427032716,77.2764692526105,evening,776,3.9,False,F,56,0.68
W00970,farming_thinning,3,28.67485870046354,77.42526562333036,morning,1475,4.7,False,F,38,0.93
W00971,farming_thinning,6,28.163559742435258,77.20293426253387,morning,862,3.6,True,F,28,0.84
W00972,painting,12,28.35032191720317,76.73026869771657,morning,1479,5.0,False,F,26,0.94
W00973,plumbing,1,29.009729525094233,77.62703448295231,morning,990,4.1,True,F,24,0.93
W00974,plumbing,23,28.414898272558105,77.02618966181348,evening,1119,2.7,False,F,57,0.62
W00975,farming_harvesting,22,29.097866838230058,77.20233662426973,morning,1065,4.8,True,M,32,0.62
W00976,farming_seeds,4,28.21903569409803,77.03185904036008,full_day,763,2.9,True,F,52,1.0
W00977,welding,27,28.166390981367886,77.59231934649456,morning,526,2.6,False,M,34,0.73
W00978,painting,25,28.92638552634982,76.97891205437978,afternoon,582,4.0,True,M,38,0.94
W00979,cleaning,18,29.00169841251786,77.6748362634143,full_day,1215,4.2,True,F,60,0.8
W00980,farming_harvesting,10,28.88654397390831,77.19170631004744,morning,840,4.4,True,F,53,0.93
W00981,farming_thinning,21,28.761034272271903,77.56486347584345,morning,453,4.9,True,M,18,0.87
W00982,electrical,26,28.498960222356896,77.1966455746929,evening,727,4.5,False,F,47,0.86
W00983,carpentry,3,29.028025264659977,76.92778483084363,evening,1089,4.9,True,F,30,0.63
W00984,plumbing,5,28.800165999877056,77.66049459592872,morning,601,3.7,True,M,33,0.61
W00985,electrical,5,28.380656668899853,77.18524042378282,full_day,1020,3.2,True,F,45,0.68
W00986,plumbing,16,28.544748423450642,77.04273950461416,full_day,858,3.4,True,F,45,0.68
W00987,farming_thinning,12,28.29054510454274,76.9849256998417,full_day,1362,3.6,True,M,25,0.69
W00988,farming_seeds,28,28.149587957519522,76.97517824464119,morning,1389,2.8,True,F,43,0.76
W00989,farming_thinning,23,28.937968657156286,77.40068378612598,full_day,721,2.9,True,F,58,0.72
W00990,painting,9,28.847782270776534,76.8032425667128,full_day,925,4.6,True,M,38,0.87
W00991,farming_weeding,5,28.44605531632207,77.16421631942566,morning,1271,3.6,True,M,34,0.95
W00992,farming_weeding,21,28.874160752239003,76.71873387505119,evening,1270,4.0,False,M,48,0.64
W00993,farming_seeds,18,28.793946260285477,76.99965856959939,afternoon,1375,3.8,True,M,24,0.72
W00994,welding,10,28.566516352518363,77.44381500410125,evening,1296,3.1,False,M,40,0.72
W00995,soil_preparation,28,28.631731055630194,77.37293702370641,full_day,530,3.2,True,M,44,0.94
W00996,masonry,4,28.471094405032936,76.7399046748606,full_day,1036,3.0,True,M,42,0.86
W00997,farming_harvesting,28,28.740791707471026,77.25391642042415,full_day,1379,2.9,False,F,43,0.84
W00998,farming_harvesting,9,28.304472664447875,77.28851683193504,evening,551,3.6,False,F,36,0.64
W00999,farming_seeds,15,29.041133030539207,76.85613108887016,afternoon,1371,4.9,True,F,49,0.72
